,raceId,year,starting_position,race_position,absolute_position_diff
105,526,1992.0,12.6875,8.5,5.6875
106,527,1992.0,11.909090909090908,6.0,5.909090909090909
107,528,1992.0,14.166666666666666,9.5,5.444444444444445
108,529,1992.0,12.636363636363637,6.0,6.818181818181818
109,530,1992.0,11.785714285714286,7.5,4.571428571428571
110,531,1992.0,14.933333333333334,8.0,7.066666666666666
111,532,1992.0,13.615384615384615,7.0,6.769230769230769
112,533,1993.0,9.571428571428571,4.0,5.571428571428571
113,534,1993.0,12.25,6.5,5.75
114,535,1993.0,11.818181818181818,6.0,6.181818181818182
115,536,1993.0,14.0,5.0,9.0
116,537,1993.0,11.785714285714286,7.5,4.285714285714286
117,538,1993.0,11.571428571428571,7.5,6.214285714285714
118,539,1993.0,13.0,9.5,4.944444444444445
119,540,1993.0,11.4375,8.5,4.1875
120,541,1993.0,11.466666666666667,7.5,4.571428571428571
121,542,1993.0,11.764705882352942,9.0,5.235294117647059
122,543,1993.0,12.75,6.5,8.083333333333334
123,544,1993.0,12.266666666666667,8.0,4.533333333333333
124,545,1993.0,14.857142857142858,7.5,8.928571428571429
125,546,1993.0,13.0625,8.5,6.6875
126,547,1993.0,11.857142857142858,7.5,5.5
127,548,1993.0,10.733333333333333,8.0,3.2666666666666666
128,549,1994.0,13.166666666666666,6.5,6.666666666666667
129,550,1994.0,14.909090909090908,6.0,8.909090909090908
130,551,1994.0,11.0,7.0,4.3076923076923075
131,552,1994.0,11.818181818181818,6.0,5.818181818181818
132,553,1994.0,13.181818181818182,6.0,7.909090909090909
133,554,1994.0,13.0,8.0,5.4
134,555,1994.0,13.272727272727273,6.0,7.454545454545454
135,556,1994.0,13.875,8.5,5.375
136,557,1994.0,13.625,4.5,10.375
137,558,1994.0,13.571428571428571,7.5,7.214285714285714
138,559,1994.0,12.307692307692308,7.0,6.6923076923076925
139,560,1994.0,11.0,5.5,6.5
140,561,1994.0,14.125,8.5,5.625
141,562,1994.0,12.157894736842104,10.0,3.526315789473684
142,563,1994.0,12.0,7.0,5.615384615384615
143,564,1994.0,11.166666666666666,6.5,6.0
144,565,1995.0,10.6,5.5,5.1
145,566,1995.0,12.818181818181818,5.0,5.222222222222222
146,567,1995.0,11.625,7.5,3.0
147,568,1995.0,11.466666666666667,8.0,3.466666666666667
148,569,1995.0,11.0,5.5,5.7
149,570,1995.0,11.444444444444445,5.0,7.333333333333333
150,571,1995.0,10.176470588235293,8.5,2.375
151,572,1995.0,12.583333333333334,6.5,6.416666666666667
152,573,1995.0,10.666666666666666,5.0,6.333333333333333
153,574,1995.0,9.923076923076923,7.0,5.076923076923077
154,575,1995.0,13.142857142857142,7.5,6.071428571428571
155,576,1995.0,13.9,5.5,8.4
156,577,1995.0,10.470588235294118,9.0,2.176470588235294
157,578,1995.0,12.333333333333334,8.0,4.733333333333333
158,579,1995.0,10.294117647058824,9.0,2.235294117647059
159,580,1995.0,11.666666666666666,6.5,5.166666666666667
160,581,1995.0,13.875,4.5,9.375
161,582,1996.0,9.181818181818182,6.0,3.3636363636363638
162,583,1996.0,11.166666666666666,6.5,5.666666666666667
163,584,1996.0,9.1,5.5,3.6
164,585,1996.0,10.076923076923077,7.0,3.6923076923076925
165,586,1996.0,9.090909090909092,6.0,4.909090909090909
166,587,1996.0,9.571428571428571,4.0,5.571428571428571
167,588,1996.0,7.833333333333333,3.5,4.666666666666667
168,589,1996.0,7.875,4.5,3.375
169,590,1996.0,8.666666666666666,6.5,2.1666666666666665
170,591,1996.0,9.727272727272727,6.0,3.727272727272727
171,592,1996.0,9.23076923076923,7.0,4.076923076923077
172,593,1996.0,9.4,5.5,5.5
173,594,1996.0,9.1,5.5,4.6
174,595,1996.0,9.1,5.5,4.6
175,596,1996.0,10.0,8.5,2.5
176,597,1996.0,9.923076923076923,7.0,2.923076923076923
177,598,1997.0,10.2,5.5,5.9
178,599,1997.0,10.88888888888889,9.5,3.0555555555555554
179,600,1997.0,11.4,5.5,5.9
180,601,1997.0,10.909090909090908,6.0,5.636363636363637
181,602,1997.0,13.5,5.5,8.4
182,603,1997.0,9.4,8.0,3.8
183,604,1997.0,10.454545454545455,6.0,5.0
184,605,1997.0,8.416666666666666,6.5,3.0833333333333335
185,606,1997.0,11.090909090909092,6.0,5.090909090909091
186,607,1997.0,9.272727272727273,6.0,4.909090909090909
187,608,1997.0,10.923076923076923,7.0,5.461538461538462
188,609,1997.0,10.733333333333333,8.0,4.733333333333333
189,610,1997.0,9.214285714285714,7.5,3.142857142857143
190,611,1997.0,11.428571428571429,7.5,5.214285714285714
191,612,1997.0,11.6,5.5,6.1
192,613,1997.0,9.384615384615385,7.230769230769231,2.6153846153846154
193,614,1997.0,12.117647058823529,9.0,4.0588235294117645
194,615,1998.0,7.555555555555555,5.0,3.0
195,616,1998.0,7.545454545454546,6.0,2.272727272727273
196,617,1998.0,10.133333333333333,8.0,3.2
197,618,1998.0,8.727272727272727,6.0,3.272727272727273
198,619,1998.0,11.3125,8.5,3.3125
199,620,1998.0,10.166666666666666,6.5,4.833333333333333
200,621,1998.0,12.4,5.5,7.7
201,622,1998.0,10.235294117647058,9.0,3.823529411764706
202,623,1998.0,9.88888888888889,5.0,6.0
203,624,1998.0,13.166666666666666,6.5,6.666666666666667
204,625,1998.0,9.3125,8.5,1.8125
205,626,1998.0,10.125,8.5,3.125
206,627,1998.0,10.25,4.5,7.0
207,628,1998.0,10.923076923076923,7.0,4.538461538461538
208,629,1998.0,10.647058823529411,8.5,2.125
209,630,1998.0,8.083333333333334,6.5,1.5833333333333333
210,631,1999.0,8.5,4.5,5.5
211,632,1999.0,10.0,5.0,5.0
212,633,1999.0,12.0,6.0,6.181818181818182
213,634,1999.0,6.111111111111111,5.0,2.4444444444444446
214,635,1999.0,10.5,6.5,4.333333333333333
215,636,1999.0,11.0,6.0,6.454545454545454
216,637,1999.0,10.909090909090908,6.0,6.181818181818182
217,638,1999.0,11.5,8.5,3.75
218,639,1999.0,10.6,8.0,4.2
219,640,1999.0,10.636363636363637,6.0,5.181818181818182
220,641,1999.0,11.294117647058824,9.0,3.1176470588235294
221,642,1999.0,9.375,8.5,2.125
222,643,1999.0,7.090909090909091,6.0,2.3636363636363638
223,644,1999.0,10.5,5.5,6.6
224,645,1999.0,9.090909090909092,6.0,3.4545454545454546
225,646,1999.0,10.571428571428571,7.5,3.2142857142857144
226,647,2000.0,10.88888888888889,5.0,5.888888888888889
227,648,2000.0,10.5,5.5,5.2
228,649,2000.0,10.2,8.0,3.2666666666666666
229,650,2000.0,11.294117647058824,9.0,5.235294117647059
230,651,2000.0,10.705882352941176,9.0,3.823529411764706
231,652,2000.0,10.25,6.5,4.083333333333333
232,653,2000.0,9.5,5.5,5.4
233,654,2000.0,10.9375,8.5,4.4375
234,655,2000.0,10.0,8.0,2.933333333333333
235,656,2000.0,12.0,6.5,5.5
236,657,2000.0,11.0,6.5,5.5
237,658,2000.0,10.0625,8.5,2.3125
238,659,2000.0,11.705882352941176,9.0,2.9411764705882355
239,660,2000.0,12.833333333333334,6.5,6.666666666666667
240,661,2000.0,10.666666666666666,6.5,4.666666666666667
241,662,2000.0,10.666666666666666,8.0,3.066666666666667
242,663,2000.0,9.384615384615385,7.0,3.4615384615384617
243,664,2001.0,11.357142857142858,7.5,4.142857142857143
244,665,2001.0,11.071428571428571,7.5,4.571428571428571
245,666,2001.0,11.636363636363637,6.0,6.363636363636363
246,667,2001.0,9.333333333333334,6.5,3.3333333333333335
247,668,2001.0,11.6875,8.5,4.3125
248,669,2001.0,10.454545454545455,6.0,5.181818181818182
249,670,2001.0,10.4,5.5,5.7
250,671,2001.0,10.636363636363637,6.0,6.090909090909091
251,672,2001.0,10.4,8.0,3.066666666666667
252,673,2001.0,11.823529411764707,9.0,3.176470588235294
253,674,2001.0,11.6875,8.5,3.5625
254,675,2001.0,14.2,5.5,8.7
255,676,2001.0,8.0,6.5,1.6666666666666667
256,677,2001.0,10.0,7.0,4.846153846153846
257,678,2001.0,10.76923076923077,7.0,4.384615384615385
258,679,2001.0,10.666666666666666,8.0,4.133333333333334
259,680,2001.0,10.705882352941176,9.0,3.4705882352941178
260,681,2002.0,13.125,4.5,8.625
261,682,2002.0,10.0,7.0,4.230769230769231
262,683,2002.0,10.153846153846153,7.0,4.846153846153846
263,684,2002.0,7.2727272727272725,6.0,2.0
264,685,2002.0,9.166666666666666,6.5,5.166666666666667
265,686,2002.0,9.916666666666666,6.5,3.9166666666666665
266,687,2002.0,11.333333333333334,6.5,5.166666666666667
267,688,2002.0,10.533333333333333,8.0,3.8666666666666667
268,689,2002.0,11.25,8.5,3.5
269,690,2002.0,9.083333333333334,6.5,4.25
270,691,2002.0,9.454545454545455,6.0,4.0
271,692,2002.0,8.222222222222221,5.0,3.6666666666666665
272,693,2002.0,9.5,8.5,2.375
273,694,2002.0,9.166666666666666,6.5,2.8333333333333335
274,695,2002.0,11.23076923076923,7.0,4.384615384615385
275,696,2002.0,9.3125,8.5,2.5625
276,697,2002.0,8.363636363636363,6.0,3.4545454545454546
277,698,2003.0,9.923076923076923,7.0,4.461538461538462
278,699,2003.0,9.23076923076923,7.0,4.384615384615385
279,700,2003.0,8.3,5.5,5.2
280,701,2003.0,9.4,8.0,2.066666666666667
281,702,2003.0,9.833333333333334,6.5,4.166666666666667
282,703,2003.0,9.923076923076923,7.0,3.3846153846153846
283,704,2003.0,8.076923076923077,7.0,2.1538461538461537
284,705,2003.0,7.7272727272727275,6.0,2.8181818181818183
285,706,2003.0,11.266666666666667,8.0,4.466666666666667
286,707,2003.0,10.375,8.5,1.875
287,708,2003.0,10.411764705882353,9.0,3.176470588235294
288,709,2003.0,10.23076923076923,7.0,3.5384615384615383
289,710,2003.0,9.076923076923077,7.0,3.0
290,711,2003.0,10.461538461538462,7.0,3.4615384615384617
291,712,2003.0,11.909090909090908,6.0,6.454545454545454
292,713,2003.0,10.9375,8.5,4.6875
293,714,2004.0,9.357142857142858,7.5,2.7142857142857144
294,715,2004.0,11.3125,8.5,2.9375
295,716,2004.0,9.470588235294118,9.0,2.588235294117647
296,717,2004.0,9.5,8.5,3.5
297,718,2004.0,8.692307692307692,7.0,2.769230769230769
298,719,2004.0,11.0,5.5,5.5
299,720,2004.0,10.933333333333334,8.0,3.2
300,721,2004.0,10.2,5.5,4.9
301,722,2004.0,9.555555555555555,5.0,4.777777777777778
302,723,2004.0,10.166666666666666,9.5,2.111111111111111
303,724,2004.0,9.6875,8.5,2.4375
304,725,2004.0,10.235294117647058,9.0,3.3529411764705883
305,726,2004.0,9.266666666666667,8.0,1.9333333333333333
306,727,2004.0,8.545454545454545,6.0,4.545454545454546
307,728,2004.0,10.066666666666666,8.0,2.6
308,729,2004.0,10.0,8.5,2.875
309,730,2004.0,10.25,8.5,3.125
310,731,2004.0,10.470588235294118,9.0,2.5294117647058822
311,732,2005.0,9.823529411764707,9.0,4.117647058823529
312,733,2005.0,10.076923076923077,7.0,3.6923076923076925
313,734,2005.0,11.23076923076923,7.0,4.384615384615385
314,735,2005.0,10.76923076923077,7.0,4.230769230769231
315,736,2005.0,8.538461538461538,7.0,2.3076923076923075
316,737,2005.0,8.714285714285714,7.5,3.642857142857143
317,738,2005.0,11.055555555555555,9.5,3.6666666666666665
318,739,2005.0,11.3,6.0,5.2
319,740,2005.0,14.333333333333334,3.5,10.833333333333334
320,741,2005.0,9.266666666666667,8.0,3.1333333333333333
321,742,2005.0,10.157894736842104,10.0,2.6842105263157894
322,743,2005.0,11.0,9.5,3.5555555555555554
323,744,2005.0,10.0,7.5,3.4285714285714284
324,745,2005.0,9.642857142857142,8.0,2.7142857142857144
325,746,2005.0,10.5,10.5,3.2
326,747,2005.0,11.133333333333333,8.0,5.533333333333333
327,748,2005.0,8.714285714285714,8.0,2.857142857142857
328,749,2005.0,9.882352941176471,8.5,4.75
329,750,2005.0,10.4375,8.5,3.8125
330,751,2006.0,10.777777777777779,9.5,3.7222222222222223
331,752,2006.0,12.285714285714286,7.5,4.928571428571429
332,753,2006.0,11.384615384615385,7.0,6.230769230769231
333,754,2006.0,9.375,8.5,2.75
334,755,2006.0,9.846153846153847,7.0,3.4615384615384617
335,756,2006.0,10.647058823529411,9.0,2.3529411764705883
336,757,2006.0,11.75,9.0,3.875
337,758,2006.0,10.833333333333334,9.5,2.111111111111111
338,759,2006.0,11.066666666666666,8.0,3.7333333333333334
339,760,2006.0,9.125,5.0,4.5
340,761,2006.0,10.625,8.5,2.25
341,762,2006.0,9.642857142857142,6.5,3.25
342,763,2006.0,11.307692307692308,7.0,5.846153846153846
343,764,2006.0,8.8,8.0,3.2
344,765,2006.0,10.705882352941176,9.0,3.235294117647059
345,766,2006.0,9.75,8.5,3.0
346,767,2006.0,11.333333333333334,9.5,3.0555555555555554
347,768,2006.0,11.823529411764707,9.0,4.470588235294118
348,769,2007.0,10.411764705882353,9.0,3.2941176470588234
349,770,2007.0,10.722222222222221,9.5,3.6666666666666665
350,771,2007.0,9.625,8.5,1.75
351,772,2007.0,10.357142857142858,7.5,3.0
352,773,2007.0,11.368421052631579,10.0,2.6315789473684212
353,774,2007.0,10.25,6.5,5.75
354,775,2007.0,11.294117647058824,9.0,2.6470588235294117
355,776,2007.0,10.235294117647058,9.0,2.6470588235294117
356,777,2007.0,10.0,8.5,2.2666666666666666
357,778,2007.0,9.153846153846153,7.0,3.6923076923076925
358,779,2007.0,10.166666666666666,9.5,1.7777777777777777
359,780,2007.0,11.476190476190476,11.0,2.380952380952381
360,781,2007.0,11.5,10.5,1.4
361,782,2007.0,10.411764705882353,9.0,1.8823529411764706
362,783,2007.0,11.2,8.0,5.333333333333333
363,784,2007.0,11.882352941176471,9.0,3.823529411764706
364,785,2007.0,9.714285714285714,7.5,3.0714285714285716
365,786,2008.0,9.0,4.5,5.0
366,787,2008.0,11.117647058823529,9.0,2.588235294117647
367,788,2008.0,11.105263157894736,10.0,2.473684210526316
368,789,2008.0,10.307692307692308,7.0,3.3076923076923075
369,790,2008.0,9.176470588235293,9.0,2.2941176470588234
370,791,2008.0,8.428571428571429,7.5,4.5
371,792,2008.0,9.363636363636363,7.0,4.454545454545454
372,793,2008.0,10.210526315789474,10.0,2.1052631578947367
373,794,2008.0,8.333333333333334,7.0,4.333333333333333
374,795,2008.0,10.176470588235293,9.0,3.5294117647058822
375,796,2008.0,9.944444444444445,9.5,3.0
376,797,2008.0,9.6875,9.0,1.75
377,798,2008.0,10.11111111111111,9.5,3.8333333333333335
378,799,2008.0,10.421052631578947,10.0,4.631578947368421
379,800,2008.0,8.071428571428571,8.0,5.785714285714286
380,801,2008.0,9.933333333333334,8.0,3.933333333333333
381,802,2008.0,10.529411764705882,9.0,2.7058823529411766
382,803,2008.0,10.117647058823529,9.5,2.7058823529411766
383,804,2009.0,8.461538461538462,8.0,5.0
384,805,2009.0,10.555555555555555,9.5,3.1666666666666665
385,806,2009.0,10.411764705882353,9.0,3.5294117647058822
386,807,2009.0,10.421052631578947,10.0,3.1578947368421053
387,808,2009.0,8.428571428571429,7.5,2.5
388,809,2009.0,9.928571428571429,8.0,2.9285714285714284
389,810,2009.0,10.444444444444445,9.5,1.9444444444444444
390,811,2009.0,9.411764705882353,9.5,2.235294117647059
391,812,2009.0,10.11111111111111,9.5,4.5
392,813,2009.0,10.625,8.5,2.875
393,814,2009.0,10.61111111111111,9.5,2.0
394,815,2009.0,9.5,7.5,3.2857142857142856
395,816,2009.0,10.0,8.5,4.125
396,817,2009.0,8.857142857142858,7.5,2.9285714285714284
397,818,2009.0,9.125,9.0,1.625
398,819,2009.0,11.357142857142858,7.5,5.428571428571429
399,820,2009.0,10.833333333333334,9.5,1.8888888888888888
400,821,2010.0,9.705882352941176,9.0,2.0
401,822,2010.0,10.0,7.5,4.071428571428571
402,823,2010.0,13.0,9.0,5.411764705882353
403,824,2010.0,9.5,9.0,3.25
404,825,2010.0,11.0,10.0,3.4210526315789473
405,826,2010.0,9.714285714285714,8.0,2.5714285714285716
406,827,2010.0,11.8,10.5,2.3
407,828,2010.0,10.631578947368421,10.0,3.0526315789473686
408,829,2010.0,12.857142857142858,11.0,3.5714285714285716
409,830,2010.0,12.3,10.5,4.3
410,831,2010.0,10.68421052631579,10.0,1.8421052631578947
411,832,2010.0,13.210526315789474,10.0,3.4210526315789473
412,833,2010.0,13.0,10.5,5.2
413,834,2010.0,12.15,10.5,2.35
414,835,2010.0,10.8125,8.5,3.0625
415,836,2010.0,12.352941176470589,9.0,4.882352941176471
416,837,2010.0,12.2,8.0,4.866666666666666
417,838,2010.0,12.347826086956522,11.5,3.6363636363636362
418,839,2010.0,12.142857142857142,11.0,3.142857142857143
419,840,2011.0,10.8,7.5,3.142857142857143
420,841,2011.0,9.529411764705882,9.0,3.1176470588235294
421,842,2011.0,12.73913043478261,12.0,2.8260869565217392
422,843,2011.0,12.090909090909092,11.5,2.3181818181818183
423,844,2011.0,12.19047619047619,11.0,3.1904761904761907
424,845,2011.0,12.0,9.5,4.277777777777778
425,846,2011.0,12.647058823529411,9.5,4.9411764705882355
426,847,2011.0,12.5,12.5,2.0
427,848,2011.0,12.105263157894736,10.0,4.105263157894737
428,849,2011.0,12.25,10.5,2.45
429,850,2011.0,12.0,10.5,3.3
430,851,2011.0,13.105263157894736,10.0,4.473684210526316
431,852,2011.0,11.8125,8.0,3.3333333333333335
432,853,2011.0,11.952380952380953,11.0,2.0
433,854,2011.0,12.391304347826088,12.0,2.5652173913043477
434,855,2011.0,12.571428571428571,11.0,2.238095238095238
435,856,2011.0,12.263157894736842,10.0,2.8947368421052633
436,857,2011.0,12.25,10.5,2.05
437,858,2011.0,11.65,10.5,2.85
438,859,2012.0,11.5,8.5,4.75
439,860,2012.0,12.590909090909092,11.5,5.090909090909091
440,861,2012.0,12.454545454545455,12.0,3.0
441,862,2012.0,11.818181818181818,11.5,4.136363636363637
442,863,2012.0,11.947368421052632,10.0,2.3684210526315788
443,864,2012.0,11.3125,8.5,3.6875
444,865,2012.0,11.3,10.5,3.3
445,866,2012.0,12.947368421052632,10.0,6.0
446,867,2012.0,12.238095238095237,11.0,3.0476190476190474
447,868,2012.0,12.73913043478261,12.0,3.5217391304347827
448,869,2012.0,11.772727272727273,11.5,1.6363636363636365
449,870,2012.0,13.666666666666666,9.5,5.5
450,871,2012.0,12.818181818181818,11.5,4.136363636363637
451,872,2012.0,13.105263157894736,10.0,3.9473684210526314
452,873,2012.0,12.157894736842104,10.0,4.578947368421052
453,874,2012.0,12.25,10.5,2.85
454,875,2012.0,12.272727272727273,11.5,2.5
455,876,2012.0,12.8125,9.0,4.1875
456,877,2012.0,12.863636363636363,11.5,3.0
457,878,2012.0,12.736842105263158,10.0,4.842105263157895
458,879,2013.0,11.38888888888889,9.5,3.0
459,880,2013.0,11.722222222222221,9.5,4.222222222222222
460,881,2013.0,10.944444444444445,9.5,2.111111111111111
461,882,2013.0,11.285714285714286,11.0,3.619047619047619
462,883,2013.0,11.421052631578947,10.0,3.210526315789474
463,884,2013.0,9.5625,8.5,3.1875
464,885,2013.0,11.15,10.5,3.35
465,886,2013.0,11.9,10.5,4.3
466,887,2013.0,11.105263157894736,10.0,2.5789473684210527
467,888,2013.0,11.0,10.0,3.6315789473684212
468,889,2013.0,11.473684210526315,10.0,3.0526315789473686
469,890,2013.0,11.4,10.5,1.7
470,891,2013.0,12.05,10.5,3.55
471,892,2013.0,11.25,10.5,3.55
472,893,2013.0,11.052631578947368,10.0,2.9473684210526314
473,894,2013.0,10.947368421052632,10.0,3.473684210526316
474,895,2013.0,11.0,11.0,2.5714285714285716
475,896,2013.0,11.285714285714286,11.0,1.9047619047619047
476,897,2013.0,11.368421052631579,10.0,3.473684210526316
477,898,2014.0,10.928571428571429,7.0,3.8461538461538463
478,899,2014.0,10.733333333333333,8.0,3.8
479,900,2014.0,10.235294117647058,9.0,3.823529411764706
480,901,2014.0,11.45,10.5,2.55
481,902,2014.0,10.6,10.5,2.2
482,903,2014.0,10.615384615384615,7.5,4.615384615384615
483,904,2014.0,8.076923076923077,7.5,2.769230769230769
484,905,2014.0,11.0,10.0,2.6666666666666665
485,906,2014.0,10.529411764705882,9.0,3.5294117647058822
486,907,2014.0,11.235294117647058,9.5,2.9411764705882355
487,908,2014.0,9.0,8.5,3.357142857142857
488,909,2014.0,11.0,9.5,3.388888888888889
489,910,2014.0,10.736842105263158,10.5,2.263157894736842
490,911,2014.0,11.117647058823529,9.0,3.176470588235294
491,912,2014.0,11.80952380952381,11.0,3.1904761904761907
492,913,2014.0,10.105263157894736,10.0,2.6315789473684212
493,914,2014.0,8.571428571428571,8.0,1.7857142857142858
494,915,2014.0,9.529411764705882,9.0,2.5294117647058822
495,916,2014.0,9.0,9.0,2.933333333333333
496,917,2015.0,8.272727272727273,6.0,2.8181818181818183
497,918,2015.0,8.933333333333334,8.0,2.8
498,919,2015.0,10.058823529411764,9.0,2.0
499,920,2015.0,9.764705882352942,9.0,2.2941176470588234
500,921,2015.0,10.277777777777779,9.5,2.2222222222222223
501,922,2015.0,10.0,9.0,1.8125
502,923,2015.0,9.470588235294118,9.0,2.7058823529411766
503,924,2015.0,8.5,7.5,2.2857142857142856
504,925,2015.0,9.153846153846153,7.0,2.923076923076923
505,926,2015.0,10.5625,8.5,4.8125
506,927,2015.0,11.0625,8.5,4.0625
507,928,2015.0,10.666666666666666,9.5,3.8333333333333335
508,929,2015.0,10.533333333333333,8.0,3.2
509,930,2015.0,10.0,10.5,3.1052631578947367
510,931,2015.0,10.6,8.0,5.0
511,932,2015.0,9.666666666666666,6.5,4.833333333333333
512,933,2015.0,9.6875,8.5,1.5625
513,934,2015.0,10.666666666666666,9.5,2.0555555555555554
514,935,2015.0,9.833333333333334,10.0,2.3333333333333335
515,936,2016.0,10.1875,8.5,3.4375
516,937,2016.0,10.6875,9.0,3.4375
517,938,2016.0,11.5,11.5,2.909090909090909
518,939,2016.0,11.277777777777779,9.5,4.111111111111111
519,940,2016.0,12.647058823529411,9.0,3.764705882352941
520,941,2016.0,9.333333333333334,8.0,2.8
521,942,2016.0,11.421052631578947,10.0,2.1578947368421053
522,943,2016.0,10.411764705882353,9.5,3.0588235294117645
523,944,2016.0,11.157894736842104,10.5,4.0
524,945,2016.0,9.470588235294118,9.0,2.4705882352941178
